Pair,L1,a1,b1,L2,a2,b2,DV,DV normF3,DECIEDE2000
4.4,20.043897069064762,2.6531209380629974,-21.62241478773269,26.761927427271125,-9.570837554410073,-17.223968135092015,4.99,5.68304102181088,12.559690400078
4.5,20.043897069064762,2.6531209380629974,-21.62241478773269,29.837136782870104,-14.520665122384314,-14.97300189532622,5.95,6.77637155907309,17.0008037106508
4.6,20.043897069064762,2.6531209380629974,-21.62241478773269,27.56922855220018,-11.088441473570077,-16.537650159386896,5.33,6.07026225375791,13.9530756790892
4.7,20.043897069064762,2.6531209380629974,-21.62241478773269,25.13979375335549,-6.868636038196457,-18.870306769188407,4.87,5.5463747046531,9.84301283691533
4.8,20.043897069064762,2.6531209380629974,-21.62241478773269,20.277557473064128,1.0291015792355251,-23.93576956612543,2.03,2.31193853191905,2.52622010399876
4.9,20.043897069064762,2.6531209380629974,-21.62241478773269,21.68198599738041,-0.8124225894027004,-22.32783950673356,2.57,2.92693695912905,3.84273674893016
4.10,20.043897069064762,2.6531209380629974,-21.62241478773269,20.199657512952783,1.1823116598474182,-22.23972852958176,1.44,1.63999580589332,1.6923230679115
4.11,20.043897069064762,2.6531209380629974,-21.62241478773269,20.745244516445375,0.05692965420733831,-23.858914450321688,2.5,2.84721494078701,3.37925930967299
4.12,20.043897069064762,2.6531209380629974,-21.62241478773269,21.24267046642182,-0.07105945761093357,-25.53413775107225,3.34,3.80387916089145,4.21044606970477
4.13,20.043897069064762,2.6531209380629974,-21.62241478773269,24.060286142412266,-5.798916345268912,-21.065315015672216,5.4,6.14998427209995,8.64126506665325
4.14,20.043897069064762,2.6531209380629974,-21.62241478773269,29.659476872880518,-14.597790632865564,-21.29785790985371,5.72,6.51442778452069,16.1721942060524
4.15,20.043897069064762,2.6531209380629974,-21.62241478773269,26.761927427271125,-10.098004950217065,-21.10014548513217,5.49,6.25248400996828,12.587201917703
4.16,20.043897069064762,2.6531209380629974,-21.62241478773269,26.00452831719472,-8.437771766616226,-21.45140137371936,5.04,5.73998532062662,11.2086513367403
4.17,20.043897069064762,2.6531209380629974,-21.62241478773269,19.87846236061725,4.145507970685053,-16.836421313384864,3.34,3.80387916089145,3.99605887996974
