Pair,L1,a1,b1,L2,a2,b2,DV,DV normF1,DECIEDE2000
3.7,39.19377567568642,-23.298601830826186,-22.621934716019375,37.16264843828324,-30.306139736234694,-19.25469177289679,4.96124,5.43620518234168,4.68779958651362
3.8,39.19377567568642,-23.298601830826186,-22.621934716019375,33.15494153948084,-25.680209843097686,-27.69329324771781,5.16279,5.65705060697362,5.53191627306451
3.9,39.19377567568642,-23.298601830826186,-22.621934716019375,39.38101313405683,-22.822111778362714,-23.428619143951078,2.20266,2.41353204177519,0.559629163064843
3.10,39.19377567568642,-23.298601830826186,-22.621934716019375,41.04715193905313,-26.061056109351444,-24.81050045030495,4.00997,4.393865181897,2.15578437755106
3.11,39.19377567568642,-23.298601830826186,-22.621934716019375,41.058341103048036,-24.492154268631243,-25.305850231205884,4.48726,4.91684862383488,2.05201118526641
3.12,39.19377567568642,-23.298601830826186,-22.621934716019375,34.22331041240213,-32.50506366887085,-21.907968117496214,5.77519,6.32807882847995,6.13681843496632
3.13,39.19377567568642,-23.298601830826186,-22.621934716019375,34.886951998923855,-20.376839594743235,-29.077807112679068,6.42193,7.03673459591464,5.22895335808615
3.14,39.19377567568642,-23.298601830826186,-22.621934716019375,38.23441431270881,-27.905819568231653,-27.90145459429122,5.09967,5.58788780269296,2.81062481565049
3.15,39.19377567568642,-23.298601830826186,-22.621934716019375,33.80523140905406,-26.87841151650039,-27.245764332775746,4.58472,5.0236389740439,5.05926888763768
3.16,39.19377567568642,-23.298601830826186,-22.621934716019375,34.250111576528404,-29.397410316036378,-26.180582416705633,3.8804,4.25189077520109,5.01451331575547
3.17,39.19377567568642,-23.298601830826186,-22.621934716019375,40.320078945417066,-33.03407696572275,-22.779622105264284,5.57697,6.11088220198259,4.64376619724589
3.18,39.19377567568642,-23.298601830826186,-22.621934716019375,37.667773998901524,-27.55935136051932,-20.589435219417652,3.77519,4.13660847738156,2.97540432771086
3.19,39.19377567568642,-23.298601830826186,-22.621934716019375,41.339820752593056,-31.91924429566906,-25.799685850929578,5.89922,6.46398286230332,4.21455545211583
3.20,39.19377567568642,-23.298601830826186,-22.621934716019375,39.161305725540444,-23.505132323176024,-23.861828839512743,3.08084,3.37578475823898,0.583739148262118
3.21,39.19377567568642,-23.298601830826186,-22.621934716019375,38.03378757912055,-36.84046160433924,-22.17980745364879,5.95792,6.52830251710805,6.32366882556107
3.22,39.19377567568642,-23.298601830826186,-22.621934716019375,41.63266511400006,-33.81885347957317,-22.387061371571605,6.20819,6.80253215949275,5.40040777380191
3.23,39.19377567568642,-23.298601830826186,-22.621934716019375,40.351227624409745,-33.30286716514255,-24.38256857062577,5.22702,5.72742967729915,4.53053604171806
3.24,39.19377567568642,-23.298601830826186,-22.621934716019375,37.442832911243784,-28.98396180423407,-20.47036421363898,4.23256,4.6377648746225,3.66708418826992
3.25,39.19377567568642,-23.298601830826186,-22.621934716019375,39.75006226648184,-36.93944815693045,-23.38682318080919,6.33555,6.9420849914507,6.06935093818141
3.26,39.19377567568642,-23.298601830826186,-22.621934716019375,39.76345125256088,-41.03286587367977,-21.682099381099494,6.68328,7.32310498404442,8.00087012847825
